2023-08-07 22:48:37,379 [1] INFO  Info - 数据插入成功！
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,768 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: w, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:15:49,769 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:15:57,984 [1] INFO  n2nmc.View.Pagey.Page2 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c w -k 123456
2023-08-24 19:15:57,987 [1] INFO  n2nmc.View.Pagey.Page2 - 连接成功
2023-08-24 19:15:58,130 [1] INFO  n2nmc.View.Pagey.Page2 - 数据插入成功
2023-08-24 19:15:58,502 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 19:15:58,503 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 19:15:58,504 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 19:15:58,509 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1074] using compression: none.
2023-08-24 19:15:58,509 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1075] using AES cipher.
2023-08-24 19:15:58,517 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 19:15:58,517 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 19:15:58,519 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge_utils.c:483] successfully created resolver thread
2023-08-24 19:15:58,520 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 19:15:58,520 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 19:15:58,567 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:58 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 19:15:59,819 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 19:15:59,853 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.19.63.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 19:15:59,853 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:59 [edge.c:1214] created local tap device IP: 172.19.63.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 19:15:59,854 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:59 [edge.c:1307] edge started
2023-08-24 19:15:59,861 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:59 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 19:15:59,907 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:15:59 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 19:16:00,653 [1] INFO  N2Nmc.View.room - [{"_tag": "TQM0", "_type": "row", "community": "w", "ip4addr": "172.19.63.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:48992", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692875754}]
2023-08-24 19:16:06,045 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {23} 个
2023-08-24 19:16:06,058 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 19:16:06,065 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 17032
2023-08-24 19:16:07,539 [13] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 19:16:07,544 [13] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:12,161 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:12,162 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:17,872 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 19:16:17,873 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 19:16:17,873 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 19:16:17,874 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1074] using compression: none.
2023-08-24 19:16:17,874 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1075] using AES cipher.
2023-08-24 19:16:17,885 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 19:16:17,886 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 19:16:17,886 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge_utils.c:483] successfully created resolver thread
2023-08-24 19:16:17,886 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 19:16:17,887 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 19:16:17,929 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:17 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 19:16:19,255 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 19:16:19,290 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.19.152.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 19:16:19,290 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:19 [edge.c:1214] created local tap device IP: 172.19.152.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 19:16:19,290 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:19 [edge.c:1307] edge started
2023-08-24 19:16:19,297 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:19 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 19:16:19,383 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:19 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 19:16:19,773 [1] INFO  N2Nmc.View.room - [{"_tag": "Hnxg", "_type": "row", "community": "xiuxian", "ip4addr": "172.19.152.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:49010", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692875773}]
2023-08-24 19:16:21,936 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 19:16:21,953 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 19:16:21,959 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 13828
2023-08-24 19:16:22,610 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c xiuxian -k 123456 -l 14.29.239.175:7777
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:23,581 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:23,582 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:25,251 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 19:16:25,251 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 19:16:25,252 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 19:16:25,253 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1074] using compression: none.
2023-08-24 19:16:25,256 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1075] using AES cipher.
2023-08-24 19:16:25,261 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 19:16:25,261 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 19:16:25,262 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge_utils.c:483] successfully created resolver thread
2023-08-24 19:16:25,263 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 19:16:25,263 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 19:16:25,303 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:25 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 19:16:26,329 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 19:16:26,361 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.25.243.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 19:16:26,362 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:26 [edge.c:1214] created local tap device IP: 172.25.243.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 19:16:26,362 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:26 [edge.c:1307] edge started
2023-08-24 19:16:26,369 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:26 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 19:16:26,512 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 19:16:26 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 19:16:27,113 [1] INFO  N2Nmc.View.room - [{"_tag": "5Sxq", "_type": "row", "community": "qiyue", "ip4addr": "172.25.243.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:49014", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692875780}]
2023-08-24 19:16:29,065 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 19:16:29,071 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 19:16:29,077 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 8272
2023-08-24 19:16:30,234 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c qiyue -k 123456 -l 14.29.239.175:7777
2023-08-24 19:16:38,204 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:38,204 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 19:16:38,204 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:38,205 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 19:16:40,047 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 19:16:40,053 [1] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-24 20:53:14,227 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 20:53:14,270 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx1, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx2, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx3, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: qiyue, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 20:53:14,271 [1] INFO  n2nmc.View.Pagey.Page1 - user: xiuxian, p: 
2023-08-24 20:53:20,257 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 20:53:20,258 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-24 20:53:20,258 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-24 20:53:20,259 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1074] using compression: none.
2023-08-24 20:53:20,259 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1075] using AES cipher.
2023-08-24 20:53:20,264 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-24 20:53:20,265 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-24 20:53:20,265 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge_utils.c:483] successfully created resolver thread
2023-08-24 20:53:20,266 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1105] automatically assign IP address by supernode
2023-08-24 20:53:20,267 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-24 20:53:20,308 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:20 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-24 20:53:21,236 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-24 20:53:21,270 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.19.152.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-24 20:53:21,271 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:21 [edge.c:1214] created local tap device IP: 172.19.152.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-24 20:53:21,271 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:21 [edge.c:1307] edge started
2023-08-24 20:53:21,303 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:21 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-24 20:53:21,345 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:21 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-24 20:53:22,274 [1] INFO  N2Nmc.View.room - [{"_tag": "SixT", "_type": "row", "community": "xiuxian", "ip4addr": "172.19.152.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.145.99:49531", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692881595}]
2023-08-24 20:53:27,776 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-24 20:53:27,788 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-24 20:53:27,794 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 4268
2023-08-24 20:53:28,594 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c xiuxian -k 123456 -l 14.29.239.175:7777
2023-08-24 20:53:29,104 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:28 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-24 20:53:29,108 [1] INFO  n2nmc.View.Pagey.Page3 - 24/Aug/2023 20:53:28 [edge.c:1028] WARNING: switching to AES as key was provided
